iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
105 2022-01-03 03:09:09 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 9.44%
106 2022-01-03 03:09:11 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.06%
107 2022-01-03 03:09:13 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 12.31%
108 2022-01-03 03:09:15 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 10.38%
109 2022-01-03 03:09:17 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 9.86%
110 2022-01-03 03:09:19 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.43%
111 2022-01-03 03:09:21 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 9.89%
112 2022-01-03 03:09:23 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 10.04%
113 2022-01-03 03:09:25 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 10.92%
114 2022-01-03 03:09:27 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.78%
115 2022-01-03 03:09:29 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.75%
116 2022-01-03 03:09:31 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.50%
117 2022-01-03 03:09:33 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 9.65%
118 2022-01-03 03:09:35 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 11.21%
119 2022-01-03 03:09:37 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 14.23%
120 2022-01-03 03:09:39 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 11.94%
121 2022-01-03 03:09:41 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 10.59%
122 2022-01-03 03:09:43 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.50%
123 2022-01-03 03:09:45 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 8.98%
124 2022-01-03 03:09:47 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 12.25%
125 2022-01-03 03:09:49 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 14.00%
126 2022-01-03 03:09:51 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.09%
127 2022-01-03 03:09:53 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.44%
128 2022-01-03 03:09:55 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 12.40%
129 2022-01-03 03:09:57 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 8.85%
130 2022-01-03 03:09:59 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.48%
131 2022-01-03 03:10:01 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.99%
132 2022-01-03 03:10:03 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.82%
133 2022-01-03 03:10:05 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.63%
134 2022-01-03 03:10:07 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.90%
135 2022-01-03 03:10:09 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.21%
136 2022-01-03 03:10:11 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 12.88%
137 2022-01-03 03:10:13 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 12.10%
138 2022-01-03 03:10:15 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 9.33%
139 2022-01-03 03:10:17 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.18%
140 2022-01-03 03:10:19 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.28%
141 2022-01-03 03:10:21 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 11.62%
142 2022-01-03 03:10:23 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 12.30%
143 2022-01-03 03:10:25 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.20%
144 2022-01-03 03:10:28 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 12.53%
145 2022-01-03 03:10:30 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 12.16%
146 2022-01-03 03:10:32 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 9.16%
147 2022-01-03 03:10:34 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 8.16%
148 2022-01-03 03:10:36 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.32%
149 2022-01-03 03:10:38 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.11%
150 2022-01-03 03:10:40 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.25%
151 2022-01-03 03:10:42 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.56%
152 2022-01-03 03:10:44 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.88%
153 2022-01-03 03:10:46 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.79%
154 2022-01-03 03:10:48 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.49%
155 2022-01-03 03:10:50 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.13%
156 2022-01-03 03:10:52 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.55%
157 2022-01-03 03:10:54 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.60%
158 2022-01-03 03:10:56 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 12.39%
159 2022-01-03 03:10:58 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 12.59%
160 2022-01-03 03:11:00 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.82%
161 2022-01-03 03:11:02 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.98%
162 2022-01-03 03:11:04 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.52%
163 2022-01-03 03:11:06 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.34%
164 2022-01-03 03:11:08 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.44%
165 2022-01-03 03:11:10 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.09%
166 2022-01-03 03:11:12 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.46%
167 2022-01-03 03:11:14 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.94%
168 2022-01-03 03:11:16 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.30%
169 2022-01-03 03:11:18 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 9.75%
170 2022-01-03 03:11:20 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.48%
171 2022-01-03 03:11:22 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 11.69%
172 2022-01-03 03:11:24 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.18%
173 2022-01-03 03:11:26 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 12.09%
174 2022-01-03 03:11:28 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 12.01%
175 2022-01-03 03:11:30 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 14.29%
176 2022-01-03 03:11:32 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 14.45%
177 2022-01-03 03:11:34 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.41%
178 2022-01-03 03:11:36 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.05%
179 2022-01-03 03:11:38 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.71%
180 2022-01-03 03:11:40 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 10.59%
181 2022-01-03 03:11:42 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.16%
182 2022-01-03 03:11:44 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.74%
183 2022-01-03 03:11:46 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.31%
184 2022-01-03 03:11:48 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.93%
185 2022-01-03 03:11:50 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 12.50%
186 2022-01-03 03:11:52 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.37%
187 2022-01-03 03:11:54 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.07%
188 2022-01-03 03:11:56 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.21%
189 2022-01-03 03:11:59 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 14.76%
190 2022-01-03 03:12:01 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.49% 11.25%
191 2022-01-03 03:12:03 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 13.92%
192 2022-01-03 03:12:05 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 12.49%
193 2022-01-03 03:12:07 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 11.40%
194 2022-01-03 03:12:09 ROS_VNF_command 8409280e6b67 commander_robot_1 169MiB / 1.941GiB 8.50% 11.92%
195 2022-01-03 03:12:11 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 14.84%
196 2022-01-03 03:12:13 ROS_VNF_command 8409280e6b67 commander_robot_1 169MiB / 1.941GiB 8.50% 13.61%
197 2022-01-03 03:12:15 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 12.52%
198 2022-01-03 03:12:17 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 12.57%
199 2022-01-03 03:12:19 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 12.49%
200 2022-01-03 03:12:21 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 10.62%
201 2022-01-03 03:12:23 ROS_VNF_command 8409280e6b67 commander_robot_1 169MiB / 1.941GiB 8.50% 13.92%
202 2022-01-03 03:12:25 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 10.25%
203 2022-01-03 03:12:27 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 12.40%
204 2022-01-03 03:12:29 ROS_VNF_command 8409280e6b67 commander_robot_1 168.8MiB / 1.941GiB 8.50% 13.63%
205 2022-01-03 03:12:31 ROS_VNF_command 8409280e6b67 commander_robot_1 169MiB / 1.941GiB 8.50% 10.97%
206 2022-01-03 03:12:33 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.95%
207 2022-01-03 03:12:35 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 12.45%
208 2022-01-03 03:12:37 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 11.31%
209 2022-01-03 03:12:39 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 12.01%
210 2022-01-03 03:12:41 ROS_VNF_command 8409280e6b67 commander_robot_1 168.9MiB / 1.941GiB 8.50% 13.17%
