iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
66 2022-01-03 03:07:50 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.71MiB / 1.941GiB 4.87% 11.32%
67 2022-01-03 03:07:52 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 17.64%
68 2022-01-03 03:07:54 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.71%
69 2022-01-03 03:07:56 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 26.46%
70 2022-01-03 03:07:58 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 16.38%
71 2022-01-03 03:08:00 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 12.59%
72 2022-01-03 03:08:02 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 11.94%
73 2022-01-03 03:08:04 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 9.88%
74 2022-01-03 03:08:06 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 11.55%
75 2022-01-03 03:08:08 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 11.30%
76 2022-01-03 03:08:10 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 13.44%
77 2022-01-03 03:08:12 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 12.69%
78 2022-01-03 03:08:14 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.71MiB / 1.941GiB 4.87% 11.73%
79 2022-01-03 03:08:16 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.74%
80 2022-01-03 03:08:18 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.82MiB / 1.941GiB 4.87% 11.05%
81 2022-01-03 03:08:20 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.97%
82 2022-01-03 03:08:22 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 9.97%
83 2022-01-03 03:08:24 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.44%
84 2022-01-03 03:08:26 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 14.59%
85 2022-01-03 03:08:28 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.69%
86 2022-01-03 03:08:30 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 11.06%
87 2022-01-03 03:08:32 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 18.56%
88 2022-01-03 03:08:34 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 14.35%
89 2022-01-03 03:08:36 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 19.80%
90 2022-01-03 03:08:38 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 14.60%
91 2022-01-03 03:08:40 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.71MiB / 1.941GiB 4.87% 18.99%
92 2022-01-03 03:08:42 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.92%
93 2022-01-03 03:08:44 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 11.12%
94 2022-01-03 03:08:46 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 15.15%
95 2022-01-03 03:08:48 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.80%
96 2022-01-03 03:08:50 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.59%
97 2022-01-03 03:08:52 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.63%
98 2022-01-03 03:08:54 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 8.70%
99 2022-01-03 03:08:56 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 9.26%
100 2022-01-03 03:08:59 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.80%
101 2022-01-03 03:09:01 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.73MiB / 1.941GiB 4.87% 10.16%
102 2022-01-03 03:09:03 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 10.57%
103 2022-01-03 03:09:05 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 13.72%
104 2022-01-03 03:09:07 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.84MiB / 1.941GiB 4.87% 13.52%
