iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
125 2022-01-03 02:36:29 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.84%
126 2022-01-03 02:36:31 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.60%
127 2022-01-03 02:36:33 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.95%
128 2022-01-03 02:36:35 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.81%
129 2022-01-03 02:36:37 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.78%
130 2022-01-03 02:36:39 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.03%
131 2022-01-03 02:36:41 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.02%
132 2022-01-03 02:36:43 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.12%
133 2022-01-03 02:36:45 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.67%
134 2022-01-03 02:36:47 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.89%
135 2022-01-03 02:36:49 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.12%
136 2022-01-03 02:36:51 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.68%
137 2022-01-03 02:36:53 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.68%
138 2022-01-03 02:36:55 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.09%
