%Cpu(s):  5,5 us, 36,4 sy,  0,0 ni, 57,3 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s):  7,3 us, 37,3 sy,  0,0 ni, 55,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s): 17,0 us, 39,6 sy,  0,0 ni, 43,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s): 11,7 us, 34,0 sy,  0,0 ni, 54,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s): 10,9 us, 27,7 sy,  0,0 ni, 61,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s):  6,5 us, 31,8 sy,  0,0 ni, 60,7 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s): 10,5 us, 35,2 sy,  0,0 ni, 52,4 id,  0,0 wa,  0,0 hi,  1,9 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s):  9,3 us, 37,4 sy,  0,0 ni, 53,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s):  4,0 us, 29,7 sy,  0,0 ni, 59,4 id,  5,9 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s): 15,6 us, 36,7 sy,  0,0 ni, 47,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   186624 free,  7583296 used,  8518248 buff/cache
%Cpu(s): 12,3 us, 34,0 sy,  0,0 ni, 52,8 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  9,2 us, 32,7 sy,  0,0 ni, 58,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 10,7 us, 38,8 sy,  0,0 ni, 49,5 id,  1,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 10,7 us, 36,9 sy,  0,0 ni, 45,6 id,  5,8 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  3,2 us, 20,2 sy,  0,0 ni, 75,5 id,  1,1 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  8,2 us, 27,8 sy,  0,0 ni, 61,9 id,  1,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 19,5 us, 45,8 sy,  0,0 ni, 34,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  9,4 us, 30,2 sy,  0,0 ni, 60,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  5,9 us, 29,4 sy,  0,0 ni, 63,7 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 12,3 us, 28,3 sy,  0,0 ni, 58,5 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 10,7 us, 29,1 sy,  0,0 ni, 60,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  9,9 us, 29,7 sy,  0,0 ni, 60,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 10,5 us, 23,2 sy,  0,0 ni, 57,9 id,  8,4 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 10,9 us, 26,7 sy,  0,0 ni, 52,5 id,  7,9 wa,  0,0 hi,  2,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  8,2 us, 25,5 sy,  0,0 ni, 61,2 id,  4,1 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 14,7 us, 39,7 sy,  0,0 ni, 45,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  9,9 us, 31,7 sy,  0,0 ni, 58,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  8,8 us, 35,4 sy,  0,0 ni, 54,9 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 14,2 us, 45,3 sy,  0,0 ni, 40,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 11,5 us, 42,3 sy,  0,0 ni, 45,2 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  5,9 us, 34,3 sy,  0,0 ni, 59,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  7,3 us, 36,7 sy,  0,0 ni, 56,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s): 13,2 us, 34,9 sy,  0,0 ni, 50,9 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   185476 free,  7583104 used,  8519588 buff/cache
%Cpu(s):  7,5 us, 34,9 sy,  0,0 ni, 57,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  3,0 us, 30,3 sy,  0,0 ni, 66,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  5,0 us, 28,7 sy,  0,0 ni, 66,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  4,6 us, 48,6 sy,  0,0 ni, 46,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  9,0 us, 44,0 sy,  0,0 ni, 47,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  4,0 us, 42,7 sy,  0,0 ni, 51,6 id,  0,0 wa,  0,0 hi,  1,6 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  5,7 us, 44,7 sy,  0,0 ni, 48,0 id,  0,0 wa,  0,0 hi,  1,6 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  6,8 us, 35,6 sy,  0,0 ni, 57,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  2,9 us, 26,2 sy,  0,0 ni, 68,0 id,  0,0 wa,  0,0 hi,  2,9 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  4,8 us, 32,4 sy,  0,0 ni, 62,9 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  7,2 us, 34,2 sy,  0,0 ni, 57,7 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  8,7 us, 42,6 sy,  0,0 ni, 48,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s): 10,9 us, 31,7 sy,  0,0 ni, 57,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  4,9 us, 25,5 sy,  0,0 ni, 69,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  7,1 us, 33,9 sy,  0,0 ni, 58,0 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  8,8 us, 42,1 sy,  0,0 ni, 45,6 id,  3,5 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  9,7 us, 44,2 sy,  0,0 ni, 45,1 id,  0,9 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s): 12,5 us, 45,0 sy,  0,0 ni, 41,7 id,  0,0 wa,  0,0 hi,  0,8 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  7,0 us, 37,0 sy,  0,0 ni, 56,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  4,5 us, 39,1 sy,  0,0 ni, 51,8 id,  4,5 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  4,7 us, 50,0 sy,  0,0 ni, 44,3 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  5,0 us, 32,0 sy,  0,0 ni, 62,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  5,0 us, 29,0 sy,  0,0 ni, 64,0 id,  0,0 wa,  0,0 hi,  2,0 si,  0,0 st
KiB Mem : 16288168 total,   183232 free,  7586312 used,  8518624 buff/cache
%Cpu(s):  4,8 us, 34,3 sy,  0,0 ni, 60,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  5,0 us, 33,0 sy,  0,0 ni, 61,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  9,3 us, 33,3 sy,  0,0 ni, 55,6 id,  0,0 wa,  0,0 hi,  1,9 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  3,9 us, 32,4 sy,  0,0 ni, 63,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  6,7 us, 41,3 sy,  0,0 ni, 51,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  6,2 us, 42,9 sy,  0,0 ni, 49,1 id,  1,8 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  5,5 us, 46,4 sy,  0,0 ni, 40,0 id,  7,3 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  7,6 us, 42,4 sy,  0,0 ni, 43,2 id,  5,1 wa,  0,0 hi,  1,7 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  5,7 us, 34,3 sy,  0,0 ni, 59,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  2,8 us, 35,8 sy,  0,0 ni, 61,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  6,4 us, 31,8 sy,  0,0 ni, 59,1 id,  1,8 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  4,4 us, 41,2 sy,  0,0 ni, 54,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  6,2 us, 36,6 sy,  0,0 ni, 56,2 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  5,9 us, 41,2 sy,  0,0 ni, 52,1 id,  0,0 wa,  0,0 hi,  0,8 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  8,2 us, 44,3 sy,  0,0 ni, 47,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  6,3 us, 36,0 sy,  0,0 ni, 57,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  6,1 us, 36,5 sy,  0,0 ni, 56,5 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s): 10,0 us, 39,2 sy,  0,0 ni, 50,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  4,7 us, 32,7 sy,  0,0 ni, 61,7 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  7,9 us, 30,7 sy,  0,0 ni, 61,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  5,7 us, 29,5 sy,  0,0 ni, 63,8 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  7,5 us, 34,6 sy,  0,0 ni, 57,0 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  5,2 us, 29,2 sy,  0,0 ni, 65,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   175956 free,  7585796 used,  8526416 buff/cache
%Cpu(s):  2,0 us, 30,3 sy,  0,0 ni, 66,7 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  3,1 us, 28,6 sy,  0,0 ni, 67,3 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  6,4 us, 31,2 sy,  0,0 ni, 61,5 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  3,8 us, 33,0 sy,  0,0 ni, 63,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  5,2 us, 46,1 sy,  0,0 ni, 47,8 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  7,2 us, 41,4 sy,  0,0 ni, 49,5 id,  0,0 wa,  0,0 hi,  1,8 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  5,3 us, 28,9 sy,  0,0 ni, 65,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  8,3 us, 46,7 sy,  0,0 ni, 44,2 id,  0,0 wa,  0,0 hi,  0,8 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  2,0 us, 25,5 sy,  0,0 ni, 62,2 id,  9,2 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  5,1 us, 37,3 sy,  0,0 ni, 57,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  8,8 us, 43,0 sy,  0,0 ni, 48,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  8,1 us, 26,3 sy,  0,0 ni, 57,6 id,  8,1 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  3,8 us, 28,6 sy,  0,0 ni, 62,9 id,  2,9 wa,  0,0 hi,  1,9 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  6,0 us, 32,0 sy,  0,0 ni, 62,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  7,3 us, 33,9 sy,  0,0 ni, 58,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  7,7 us, 31,7 sy,  0,0 ni, 60,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  6,4 us, 30,9 sy,  0,0 ni, 61,8 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  6,1 us, 28,6 sy,  0,0 ni, 65,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  3,8 us, 30,8 sy,  0,0 ni, 65,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  5,9 us, 30,7 sy,  0,0 ni, 62,4 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  4,0 us, 28,7 sy,  0,0 ni, 67,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  4,3 us, 41,4 sy,  0,0 ni, 54,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  5,8 us, 36,5 sy,  0,0 ni, 49,0 id,  8,7 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182948 free,  7586072 used,  8519148 buff/cache
%Cpu(s):  4,9 us, 39,2 sy,  0,0 ni, 50,0 id,  5,9 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  6,1 us, 34,3 sy,  0,0 ni, 57,6 id,  0,0 wa,  0,0 hi,  2,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  7,3 us, 41,8 sy,  0,0 ni, 44,5 id,  6,4 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s): 12,4 us, 49,5 sy,  0,0 ni, 33,0 id,  5,2 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  7,0 us, 30,7 sy,  0,0 ni, 55,3 id,  7,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  6,1 us, 36,0 sy,  0,0 ni, 50,0 id,  7,9 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  7,3 us, 35,5 sy,  0,0 ni, 49,1 id,  7,3 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  6,4 us, 37,6 sy,  0,0 ni, 46,8 id,  8,3 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  8,2 us, 34,5 sy,  0,0 ni, 50,9 id,  6,4 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  6,4 us, 38,2 sy,  0,0 ni, 49,1 id,  6,4 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  8,9 us, 39,3 sy,  0,0 ni, 51,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  7,8 us, 40,0 sy,  0,0 ni, 52,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s): 11,0 us, 36,7 sy,  0,0 ni, 52,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  9,1 us, 34,5 sy,  0,0 ni, 56,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  6,2 us, 38,9 sy,  0,0 ni, 54,0 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  9,1 us, 40,9 sy,  0,0 ni, 50,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  5,5 us, 36,4 sy,  0,0 ni, 56,4 id,  0,0 wa,  0,0 hi,  1,8 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  6,1 us, 39,1 sy,  0,0 ni, 53,9 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  6,0 us, 47,0 sy,  0,0 ni, 46,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  3,2 us, 27,4 sy,  0,0 ni, 69,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  5,3 us, 23,2 sy,  0,0 ni, 71,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  7,9 us, 22,8 sy,  0,0 ni, 68,3 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  5,1 us, 27,6 sy,  0,0 ni, 66,3 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   183940 free,  7585332 used,  8518896 buff/cache
%Cpu(s):  9,4 us, 47,0 sy,  0,0 ni, 43,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182092 free,  7584800 used,  8521276 buff/cache
%Cpu(s):  7,6 us, 32,4 sy,  0,0 ni, 59,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   182092 free,  7584800 used,  8521276 buff/cache
%Cpu(s):  5,8 us, 26,0 sy,  0,0 ni, 68,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182092 free,  7584800 used,  8521276 buff/cache
%Cpu(s):  5,7 us, 26,4 sy,  0,0 ni, 66,0 id,  0,0 wa,  0,0 hi,  1,9 si,  0,0 st
KiB Mem : 16288168 total,   182092 free,  7584800 used,  8521276 buff/cache
%Cpu(s):  3,8 us, 44,3 sy,  0,0 ni, 51,9 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   182092 free,  7584800 used,  8521276 buff/cache
%Cpu(s):  7,7 us, 39,3 sy,  0,0 ni, 51,3 id,  0,0 wa,  0,0 hi,  1,7 si,  0,0 st
KiB Mem : 16288168 total,   182092 free,  7584800 used,  8521276 buff/cache
%Cpu(s):  6,1 us, 41,4 sy,  0,0 ni, 51,5 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   182092 free,  7584800 used,  8521276 buff/cache
