iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
74 2022-01-03 01:41:56 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.90%
75 2022-01-03 01:41:58 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.59%
76 2022-01-03 01:42:00 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.77%
77 2022-01-03 01:42:02 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.83%
78 2022-01-03 01:42:04 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.90%
79 2022-01-03 01:42:06 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.25%
80 2022-01-03 01:42:08 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.18%
81 2022-01-03 01:42:10 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.68%
82 2022-01-03 01:42:12 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.07%
83 2022-01-03 01:42:14 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.82%
84 2022-01-03 01:42:16 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.42%
85 2022-01-03 01:42:18 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.11%
86 2022-01-03 01:42:20 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.79%
87 2022-01-03 01:42:22 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.93%
88 2022-01-03 01:42:24 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.98%
89 2022-01-03 01:42:26 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.79%
90 2022-01-03 01:42:28 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.64%
91 2022-01-03 01:42:30 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.19%
92 2022-01-03 01:42:32 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.63%
93 2022-01-03 01:42:34 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.94%
94 2022-01-03 01:42:36 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.78%
95 2022-01-03 01:42:39 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.19%
96 2022-01-03 01:42:41 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.95%
97 2022-01-03 01:42:43 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.92%
98 2022-01-03 01:42:45 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 3.09%
99 2022-01-03 01:42:47 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.86%
100 2022-01-03 01:42:49 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.67%
101 2022-01-03 01:42:51 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.70%
102 2022-01-03 01:42:53 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.91%
103 2022-01-03 01:42:55 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.54%
104 2022-01-03 01:42:57 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.72%
105 2022-01-03 01:42:59 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.78%
106 2022-01-03 01:43:01 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.81%
107 2022-01-03 01:43:03 ROS_VNF_control 7c43ca0c9f26 controller_robot_1 181.5MiB / 1.941GiB 9.13% 2.40%
