iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
145 2022-01-03 01:44:19 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.09%
146 2022-01-03 01:44:21 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.41%
147 2022-01-03 01:44:23 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.19%
148 2022-01-03 01:44:25 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.11%
149 2022-01-03 01:44:27 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.02%
150 2022-01-03 01:44:29 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.14%
151 2022-01-03 01:44:31 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.08%
152 2022-01-03 01:44:33 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 16.67%
153 2022-01-03 01:44:35 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.84%
154 2022-01-03 01:44:37 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.27%
155 2022-01-03 01:44:39 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.53%
156 2022-01-03 01:44:42 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.09%
157 2022-01-03 01:44:44 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.68%
158 2022-01-03 01:44:46 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 16.64%
159 2022-01-03 01:44:48 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.26%
160 2022-01-03 01:44:50 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.30%
161 2022-01-03 01:44:52 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 15.54%
162 2022-01-03 01:44:54 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.72%
163 2022-01-03 01:44:56 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 17.71%
164 2022-01-03 01:44:58 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 16.52%
165 2022-01-03 01:45:00 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.93%
166 2022-01-03 01:45:02 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.67%
167 2022-01-03 01:45:04 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 18.31%
168 2022-01-03 01:45:06 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 18.32%
169 2022-01-03 01:45:08 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 17.60%
170 2022-01-03 01:45:10 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 16.98%
171 2022-01-03 01:45:12 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 16.43%
172 2022-01-03 01:45:14 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.39%
173 2022-01-03 01:45:16 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 16.72%
174 2022-01-03 01:45:18 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.29%
175 2022-01-03 01:45:20 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.67%
176 2022-01-03 01:45:22 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 16.69%
177 2022-01-03 01:45:24 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 17.68%
178 2022-01-03 01:45:26 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 20.18%
179 2022-01-03 01:45:28 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 20.88%
180 2022-01-03 01:45:30 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.87%
181 2022-01-03 01:45:32 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.52%
182 2022-01-03 01:45:34 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.65%
183 2022-01-03 01:45:36 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.92%
184 2022-01-03 01:45:38 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.39%
185 2022-01-03 01:45:40 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 17.68%
186 2022-01-03 01:45:42 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 17.88%
187 2022-01-03 01:45:44 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 16.82%
188 2022-01-03 01:45:46 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.09%
189 2022-01-03 01:45:48 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.63%
190 2022-01-03 01:45:50 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.02%
191 2022-01-03 01:45:52 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.33%
192 2022-01-03 01:45:54 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 20.05%
193 2022-01-03 01:45:56 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 20.55%
194 2022-01-03 01:45:58 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 18.57%
195 2022-01-03 01:46:00 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 18.43%
196 2022-01-03 01:46:02 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 20.68%
197 2022-01-03 01:46:04 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 20.29%
198 2022-01-03 01:46:06 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.96%
199 2022-01-03 01:46:08 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 18.84%
200 2022-01-03 01:46:10 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.29%
201 2022-01-03 01:46:12 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.35%
202 2022-01-03 01:46:14 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.89%
203 2022-01-03 01:46:16 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 17.64%
204 2022-01-03 01:46:18 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.15%
205 2022-01-03 01:46:20 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.38%
