iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
131 2022-01-03 01:43:52 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.26%
132 2022-01-03 01:43:54 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.07%
133 2022-01-03 01:43:56 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.97%
134 2022-01-03 01:43:58 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.48%
135 2022-01-03 01:44:00 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.54%
136 2022-01-03 01:44:02 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.30%
137 2022-01-03 01:44:04 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.43%
138 2022-01-03 01:44:06 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.84%
139 2022-01-03 01:44:08 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.98%
140 2022-01-03 01:44:10 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.52%
141 2022-01-03 01:44:12 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.24%
142 2022-01-03 01:44:14 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.35%
143 2022-01-03 01:44:16 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.75%
144 2022-01-03 01:44:18 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.86%
145 2022-01-03 01:44:20 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.23%
146 2022-01-03 01:44:22 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 7.27%
147 2022-01-03 01:44:24 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.63%
148 2022-01-03 01:44:26 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.97%
149 2022-01-03 01:44:29 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.24%
150 2022-01-03 01:44:31 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.37%
151 2022-01-03 01:44:33 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.76%
152 2022-01-03 01:44:35 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.59%
153 2022-01-03 01:44:37 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.05%
154 2022-01-03 01:44:39 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.27%
155 2022-01-03 01:44:41 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.70%
156 2022-01-03 01:44:43 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.94%
157 2022-01-03 01:44:45 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.14%
158 2022-01-03 01:44:47 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 5.09%
159 2022-01-03 01:44:49 ROS_VNF_state 4bc4ab5273f1 state_robot_1 86.43MiB / 1.941GiB 4.35% 6.46%
